# BUSCO version is: 5.4.7 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
Busco_id	Status	Sequence	Gene_Start	Gene_End	Strand	Score	Length	OrthoDB_url	Description
10024at7088	Complete	Hmel219001o	7964504	7956657	-	475.6	241	https://v10-1.orthodb.org/?query=10024at7088	Protein of unknown function DUF2181
10025at7088	Complete	Hmel207001o	1309833	1315922	+	406.9	249	https://v10-1.orthodb.org/?query=10025at7088	Phosphatidic acid phosphatase type 2/haloperoxidase
10029at7088	Complete	Hmel202001o	8183897	8177369	-	393.2	348	https://v10-1.orthodb.org/?query=10029at7088	uncharacterized protein LOC105384439
10043at7088	Complete	Hmel208001o	8816541	8815192	-	432.1	265	https://v10-1.orthodb.org/?query=10043at7088	Tetratricopeptide repeat
10048at7088	Complete	Hmel215003o	6397816	6400736	+	637.3	351	https://v10-1.orthodb.org/?query=10048at7088	Luc7-related
10056at7088	Complete	Hmel210001o	13357291	13356602	-	388.2	206	https://v10-1.orthodb.org/?query=10056at7088	Ubiquitin carboxyl-terminal hydrolase
10057at7088	Complete	Hmel201001o	9038949	9040265	+	511.8	234	https://v10-1.orthodb.org/?query=10057at7088	Proteasome subunit alpha type
10059at7088	Complete	Hmel205001o	2244773	2245594	+	406.6	236	https://v10-1.orthodb.org/?query=10059at7088	Zinc finger, PHD-type
10062at7088	Complete	Hmel220003o	11325223	11321551	-	341.1	222	https://v10-1.orthodb.org/?query=10062at7088	Zinc/iron permease
10066at7088	Complete	Hmel217001o	12972642	12971833	-	444.1	228	https://v10-1.orthodb.org/?query=10066at7088	Extradiol ring-cleavage dioxygenase, class III enzyme, subunit B
10067at7088	Complete	Hmel211001o	6597167	6595910	-	388.8	208	https://v10-1.orthodb.org/?query=10067at7088	putative lipoyltransferase 2, mitochondrial
10068at7088	Complete	Hmel220003o	1470561	1473363	+	557.1	355	https://v10-1.orthodb.org/?query=10068at7088	uncharacterized protein LOC105381525
10076at7088	Complete	Hmel212001o	11334156	11332113	-	379.8	220	https://v10-1.orthodb.org/?query=10076at7088	OB-fold nucleic acid binding domain, AA-tRNA synthetase-type
10079at7088	Complete	Hmel219001o	13611079	13609723	-	470.9	217	https://v10-1.orthodb.org/?query=10079at7088	Ribosomal protein L4/L1e
10082at7088	Complete	Hmel209001o	8215932	8220436	+	385.1	212	https://v10-1.orthodb.org/?query=10082at7088	BTB/POZ domain
10086at7088	Complete	Hmel219001o	5055167	5037272	-	538.1	293	https://v10-1.orthodb.org/?query=10086at7088	Homeobox domain
10087at7088	Complete	Hmel209001o	5910745	5905740	-	721.3	570	https://v10-1.orthodb.org/?query=10087at7088	Leo1-like protein
10090at7088	Complete	Hmel220003o	10468758	10465770	-	349.6	330	https://v10-1.orthodb.org/?query=10090at7088	TRM13/UPF0224 family, U11-48K-like CHHC zinc finger domain
10093at7088	Complete	Hmel204001o	4026667	4023487	-	452.7	366	https://v10-1.orthodb.org/?query=10093at7088	Spp2/MOS2, G-patch domain
10096at7088	Complete	Hmel219001o	14990211	14994765	+	386.0	184	https://v10-1.orthodb.org/?query=10096at7088	AMMECR1 domain
10097at7088	Complete	Hmel218003o	614599	619100	+	494.6	214	https://v10-1.orthodb.org/?query=10097at7088	Small GTPase
10101at7088	Complete	Hmel221001o	10165906	10160437	-	356.1	206	https://v10-1.orthodb.org/?query=10101at7088	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1
10102at7088	Complete	Hmel219001o	16209557	16205351	-	448.2	222	https://v10-1.orthodb.org/?query=10102at7088	Out at first protein
10107at7088	Complete	Hmel201001o	1730872	1734295	+	487.6	273	https://v10-1.orthodb.org/?query=10107at7088	Seipin family
10109at7088	Complete	Hmel216002o	6344699	6343267	-	428.4	260	https://v10-1.orthodb.org/?query=10109at7088	Carbohydrate kinase PfkB
10110at7088	Complete	Hmel209001o	1007617	1008600	+	424.0	279	https://v10-1.orthodb.org/?query=10110at7088	Leucokinin
10114at7088	Complete	Hmel218003o	2781025	2789113	+	378.8	253	https://v10-1.orthodb.org/?query=10114at7088	PNN-interacting serine/arginine-rich protein
10118at7088	Complete	Hmel215003o	147105	147851	+	445.3	229	https://v10-1.orthodb.org/?query=10118at7088	Phosphomannomutase
10121at7088	Complete	Hmel215003o	5940364	5938436	-	385.9	225	https://v10-1.orthodb.org/?query=10121at7088	uncharacterized protein LOC101740748
10124at7088	Complete	Hmel220003o	183135	185223	+	357.6	172	https://v10-1.orthodb.org/?query=10124at7088	Protein kinase domain
10125at7088	Complete	Hmel219001o	12142130	12140700	-	471.8	270	https://v10-1.orthodb.org/?query=10125at7088	transmembrane protein 177
10127at7088	Complete	Hmel215003o	4787592	4792427	+	350.0	179	https://v10-1.orthodb.org/?query=10127at7088	Luc7-related
10139at7088	Complete	Hmel205001o	860894	859295	-	441.5	239	https://v10-1.orthodb.org/?query=10139at7088	Leucine-rich repeat
10142at7088	Complete	Hmel206001o	12129310	12128486	-	392.1	213	https://v10-1.orthodb.org/?query=10142at7088	Phox homologous domain
10145at7088	Duplicated	Hmel203003o	7472179	7468735	-	276.2	202	https://v10-1.orthodb.org/?query=10145at7088	RNA recognition motif domain
10145at7088	Duplicated	Hmel203003o	7473762	7475181	+	302.1	175	https://v10-1.orthodb.org/?query=10145at7088	RNA recognition motif domain
10146at7088	Complete	Hmel213001o	4311456	4293317	-	386.8	227	https://v10-1.orthodb.org/?query=10146at7088	Transcription cofactor vestigial-like protein 4
10149at7088	Complete	Hmel219001o	12269528	12264537	-	375.1	307	https://v10-1.orthodb.org/?query=10149at7088	Zinc finger, RING-type
10150at7088	Complete	Hmel210001o	3866427	3873476	+	689.7	701	https://v10-1.orthodb.org/?query=10150at7088	Nucleoporin, NSP1-like, C-terminal
10151at7088	Complete	Hmel217001o	10562098	10557540	-	522.2	310	https://v10-1.orthodb.org/?query=10151at7088	Troponin
10153at7088	Complete	Hmel209001o	134911	139536	+	560.4	348	https://v10-1.orthodb.org/?query=10153at7088	UAA transporter
10157at7088	Complete	Hmel218003o	9696719	9693592	-	314.7	160	https://v10-1.orthodb.org/?query=10157at7088	Ubiquitin domain
10160at7088	Complete	Hmel216002o	5245959	5241662	-	498.2	281	https://v10-1.orthodb.org/?query=10160at7088	Short-chain dehydrogenase/reductase SDR
10163at7088	Complete	Hmel218003o	14699914	14703568	+	342.1	185	https://v10-1.orthodb.org/?query=10163at7088	Serine proteases, trypsin domain
10164at7088	Complete	Hmel202001o	6305970	6303641	-	410.7	279	https://v10-1.orthodb.org/?query=10164at7088	Zinc finger, HIT-type
10171at7088	Complete	Hmel206001o	12871508	12862804	-	371.8	175	https://v10-1.orthodb.org/?query=10171at7088	Cleavage/polyadenylation specificity factor subunit 5
10173at7088	Complete	Hmel209001o	2766847	2761618	-	442.6	224	https://v10-1.orthodb.org/?query=10173at7088	Haemolymph juvenile hormone binding
10174at7088	Complete	Hmel215003o	6936356	6955057	+	431.0	226	https://v10-1.orthodb.org/?query=10174at7088	PMP-22/EMP/MP20/Claudin superfamily
10178at7088	Complete	Hmel210001o	12580663	12582163	+	477.4	337	https://v10-1.orthodb.org/?query=10178at7088	LOC101740936
10179at7088	Complete	Hmel203003o	10394191	10382298	-	364.6	156	https://v10-1.orthodb.org/?query=10179at7088	MOB kinase activator family
10180at7088	Complete	Hmel214004o	36861	37556	+	445.2	209	https://v10-1.orthodb.org/?query=10180at7088	Proteasome, subunit alpha/beta
10181at7088	Complete	Hmel220003o	1474210	1476272	+	441.1	206	https://v10-1.orthodb.org/?query=10181at7088	YEATS
10183at7088	Complete	Hmel220003o	3412151	3413584	+	426.9	219	https://v10-1.orthodb.org/?query=10183at7088	Peptidase M76, ATP23
10186at7088	Complete	Hmel211001o	10488413	10478710	-	450.7	230	https://v10-1.orthodb.org/?query=10186at7088	Surfeit locus 4
10188at7088	Complete	Hmel220003o	10205799	10206680	+	448.8	244	https://v10-1.orthodb.org/?query=10188at7088	Short-chain dehydrogenase/reductase SDR
10189at7088	Complete	Hmel208001o	3859493	3858648	-	453.7	237	https://v10-1.orthodb.org/?query=10189at7088	WW domain
10192at7088	Complete	Hmel212001o	9940038	9943739	+	607.9	295	https://v10-1.orthodb.org/?query=10192at7088	RNA recognition motif domain
10193at7088	Complete	Hmel218003o	4334805	4332078	-	533.8	284	https://v10-1.orthodb.org/?query=10193at7088	Short-chain dehydrogenase/reductase SDR
10199at7088	Complete	Hmel214004o	5389204	5404227	+	455.4	254	https://v10-1.orthodb.org/?query=10199at7088	Kazal domain
10202at7088	Complete	Hmel221001o	11671156	11655598	-	562.3	408	https://v10-1.orthodb.org/?query=10202at7088	Nuclear hormone receptor, ligand-binding domain
10206at7088	Complete	Hmel213001o	11136143	11138767	+	414.5	203	https://v10-1.orthodb.org/?query=10206at7088	Ribosomal protein S3
10208at7088	Complete	Hmel214004o	8828734	8835952	+	306.4	222	https://v10-1.orthodb.org/?query=10208at7088	Phospholipid/glycerol acyltransferase
10212at7088	Complete	Hmel203003o	7915230	7911451	-	434.7	251	https://v10-1.orthodb.org/?query=10212at7088	Zinc finger C2H2 superfamily
10213at7088	Complete	Hmel221001o	12588486	12606612	+	390.9	261	https://v10-1.orthodb.org/?query=10213at7088	Serine proteases, trypsin domain
10214at7088	Complete	Hmel204001o	7986452	8010414	+	537.8	296	https://v10-1.orthodb.org/?query=10214at7088	Jiraiya
10215at7088	Complete	Hmel216002o	1809390	1821601	+	480.8	367	https://v10-1.orthodb.org/?query=10215at7088	LOC101738207
10219at7088	Complete	Hmel213001o	3444260	3445036	+	410.5	202	https://v10-1.orthodb.org/?query=10219at7088	Ribosomal protein L47, mitochondrial
10220at7088	Complete	Hmel213001o	6205069	6206230	+	445.9	209	https://v10-1.orthodb.org/?query=10220at7088	Cytochrome c/c1 haem-lyase
10224at7088	Complete	Hmel203003o	10455092	10453827	-	437.6	233	https://v10-1.orthodb.org/?query=10224at7088	ATP11
10225at7088	Complete	Hmel210001o	3107483	3114514	+	456.7	297	https://v10-1.orthodb.org/?query=10225at7088	Nucleoside phosphorylase domain
10235at7088	Complete	Hmel207001o	9565676	9573489	+	429.4	261	https://v10-1.orthodb.org/?query=10235at7088	Basic-leucine zipper domain
10238at7088	Missing
10239at7088	Complete	Hmel206001o	9763300	9782314	+	456.7	279	https://v10-1.orthodb.org/?query=10239at7088	uncharacterized protein LOC106132484
10240at7088	Complete	Hmel207001o	5735442	5738805	+	560.6	299	https://v10-1.orthodb.org/?query=10240at7088	Zinc finger, CCCH-type
10243at7088	Complete	Hmel217001o	10577866	10574497	-	460.5	411	https://v10-1.orthodb.org/?query=10243at7088	Ribosomal RNA processing protein 8
10244at7088	Complete	Hmel211001o	1754097	1767570	+	535.0	288	https://v10-1.orthodb.org/?query=10244at7088	Zinc finger, RING-type
10248at7088	Complete	Hmel212001o	10290814	10289021	-	396.2	211	https://v10-1.orthodb.org/?query=10248at7088	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
10250at7088	Complete	Hmel213001o	2689192	2686499	-	519.4	276	https://v10-1.orthodb.org/?query=10250at7088	uncharacterized protein LOC101745154
10255at7088	Complete	Hmel201001o	12067020	12069928	+	475.0	272	https://v10-1.orthodb.org/?query=10255at7088	transcription termination factor 3, mitochondrial
10256at7088	Complete	Hmel204001o	2876684	2881032	+	439.6	280	https://v10-1.orthodb.org/?query=10256at7088	Ubiquitin domain
10259at7088	Complete	Hmel200167o	9265	11984	+	193.5	417	https://v10-1.orthodb.org/?query=10259at7088	Transcription factor IIS, N-terminal
10261at7088	Complete	Hmel217001o	5014642	5016877	+	448.6	205	https://v10-1.orthodb.org/?query=10261at7088	CRAL-TRIO lipid binding domain
10267at7088	Complete	Hmel217001o	9990126	9987093	-	282.6	176	https://v10-1.orthodb.org/?query=10267at7088	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
10268at7088	Complete	Hmel219001o	3707675	3705502	-	444.5	248	https://v10-1.orthodb.org/?query=10268at7088	BCP1 family
10269at7088	Complete	Hmel210001o	7361737	7395542	+	414.0	223	https://v10-1.orthodb.org/?query=10269at7088	Domain of unknown function DUF4149
10270at7088	Complete	Hmel205001o	8045859	8047023	+	470.3	229	https://v10-1.orthodb.org/?query=10270at7088	Thioredoxin domain
10285at7088	Complete	Hmel215003o	1774625	1772531	-	570.1	321	https://v10-1.orthodb.org/?query=10285at7088	Ribosomal biogenesis regulatory protein
10287at7088	Complete	Hmel209001o	4068587	4062954	-	469.4	227	https://v10-1.orthodb.org/?query=10287at7088	Zinc finger, ZZ-type
10289at7088	Complete	Hmel210001o	3106742	3105306	-	409.8	223	https://v10-1.orthodb.org/?query=10289at7088	Heme oxygenase
10291at7088	Complete	Hmel207001o	5734662	5714201	-	444.6	218	https://v10-1.orthodb.org/?query=10291at7088	SNARE associated Golgi protein
10292at7088	Complete	Hmel201001o	6327402	6369417	+	441.4	216	https://v10-1.orthodb.org/?query=10292at7088	Ras-associating (RA) domain
10294at7088	Complete	Hmel204001o	271525	369186	+	470.9	212	https://v10-1.orthodb.org/?query=10294at7088	Immunoglobulin
10296at7088	Complete	Hmel217001o	3850182	3844065	-	254.7	202	https://v10-1.orthodb.org/?query=10296at7088	uncharacterized protein LOC111363702
10299at7088	Complete	Hmel213001o	1146247	1144982	-	479.3	331	https://v10-1.orthodb.org/?query=10299at7088	Amnionless
10304at7088	Complete	Hmel209001o	487213	482703	-	620.7	390	https://v10-1.orthodb.org/?query=10304at7088	Ribosome biogenesis protein Nop53/GLTSCR2
10308at7088	Complete	Hmel206001o	5402329	5400581	-	606.9	475	https://v10-1.orthodb.org/?query=10308at7088	A0A0L7KVN3_9NEOP
10313at7088	Complete	Hmel204001o	5931656	5928514	-	445.0	223	https://v10-1.orthodb.org/?query=10313at7088	Methyl-CpG binding protein 2/3, C-terminal domain
10316at7088	Complete	Hmel205001o	3551974	3550382	-	460.1	208	https://v10-1.orthodb.org/?query=10316at7088	Scaffold protein Nfu/NifU, N-terminal
10318at7088	Complete	Hmel207001o	7694795	7692751	-	525.7	261	https://v10-1.orthodb.org/?query=10318at7088	Ubiquitin domain
10319at7088	Complete	Hmel203003o	4317766	4316106	-	360.8	209	https://v10-1.orthodb.org/?query=10319at7088	Serine proteases, trypsin domain
10326at7088	Complete	Hmel213001o	3793805	3792284	-	421.8	238	https://v10-1.orthodb.org/?query=10326at7088	Pex, N-terminal
10331at7088	Complete	Hmel218003o	15262516	15252118	-	557.5	427	https://v10-1.orthodb.org/?query=10331at7088	Transcription factor IIS, N-terminal
10333at7088	Complete	Hmel212001o	3878894	3869673	-	493.6	391	https://v10-1.orthodb.org/?query=10333at7088	collagen alpha-1(IX) chain-like
10334at7088	Complete	Hmel217001o	6304543	6302027	-	387.3	204	https://v10-1.orthodb.org/?query=10334at7088	ribose-5-phosphate isomerase
10335at7088	Complete	Hmel220003o	9587213	9585415	-	360.2	188	https://v10-1.orthodb.org/?query=10335at7088	GOLD domain
10341at7088	Complete	Hmel203003o	5320389	5322310	+	454.5	215	https://v10-1.orthodb.org/?query=10341at7088	Mediator complex, subunit Med4
10343at7088	Complete	Hmel205001o	5287400	5291482	+	318.0	227	https://v10-1.orthodb.org/?query=10343at7088	Serine proteases, trypsin domain
10345at7088	Complete	Hmel207001o	13098098	13103044	+	509.7	303	https://v10-1.orthodb.org/?query=10345at7088	Ubiquitin system component CUE
10346at7088	Complete	Hmel211001o	3417116	3423410	+	346.6	219	https://v10-1.orthodb.org/?query=10346at7088	uncharacterized protein LOC106136896
10347at7088	Complete	Hmel220003o	3164127	3163163	-	471.1	203	https://v10-1.orthodb.org/?query=10347at7088	Small GTPase
10348at7088	Complete	Hmel211001o	3786108	3803772	+	422.5	185	https://v10-1.orthodb.org/?query=10348at7088	C-type lectin
10351at7088	Complete	Hmel208001o	8964920	8975583	+	336.7	187	https://v10-1.orthodb.org/?query=10351at7088	transmembrane protein 179
10352at7088	Complete	Hmel209001o	4645884	4652114	+	421.4	221	https://v10-1.orthodb.org/?query=10352at7088	Microtubule-associated protein 1 light chain 3
10359at7088	Complete	Hmel218003o	9676793	9676035	-	467.1	226	https://v10-1.orthodb.org/?query=10359at7088	Short-chain dehydrogenase/reductase SDR
10360at7088	Complete	Hmel204001o	5274020	5273082	-	472.2	256	https://v10-1.orthodb.org/?query=10360at7088	Translation initiation factor IF2/IF5
10367at7088	Complete	Hmel217001o	7202802	7209807	+	599.9	552	https://v10-1.orthodb.org/?query=10367at7088	Rad21/Rec8-like protein, N-terminal
10368at7088	Complete	Hmel212001o	3160903	3167448	+	436.4	270	https://v10-1.orthodb.org/?query=10368at7088	Peroxin 13, N-terminal
10369at7088	Complete	Hmel214004o	2199584	2195676	-	548.2	345	https://v10-1.orthodb.org/?query=10369at7088	phosphorylated adapter RNA export protein
10374at7088	Complete	Hmel207001o	1171874	1168150	-	315.8	177	https://v10-1.orthodb.org/?query=10374at7088	translin
10377at7088	Complete	Hmel203003o	9132088	9134937	+	405.8	253	https://v10-1.orthodb.org/?query=10377at7088	Tetratricopeptide repeat
10379at7088	Complete	Hmel212001o	2341590	2342408	+	434.2	233	https://v10-1.orthodb.org/?query=10379at7088	Pex, N-terminal
10386at7088	Complete	Hmel213001o	1584309	1582795	-	247.4	153	https://v10-1.orthodb.org/?query=10386at7088	uracil phosphoribosyltransferase homolog
10387at7088	Missing
10391at7088	Complete	Hmel213001o	16396567	16391845	-	345.3	186	https://v10-1.orthodb.org/?query=10391at7088	Proteasome alpha-subunit, N-terminal domain
10392at7088	Complete	Hmel220003o	2378253	2374494	-	467.1	212	https://v10-1.orthodb.org/?query=10392at7088	Calcium release-activated calcium channel protein
10396at7088	Complete	Hmel212001o	15802272	15804972	+	460.6	242	https://v10-1.orthodb.org/?query=10396at7088	Phospholipid methyltransferase
10397at7088	Complete	Hmel210001o	13019608	13023510	+	425.7	269	https://v10-1.orthodb.org/?query=10397at7088	snurportin-1
10398at7088	Complete	Hmel215003o	4203945	4201240	-	517.2	238	https://v10-1.orthodb.org/?query=10398at7088	Ribosomal protein S2
10401at7088	Complete	Hmel209001o	54095	64576	+	522.9	323	https://v10-1.orthodb.org/?query=10401at7088	Actin family
10406at7088	Complete	Hmel201001o	9764118	9763295	-	412.3	204	https://v10-1.orthodb.org/?query=10406at7088	uncharacterized protein LOC106099685
10410at7088	Complete	Hmel214004o	43584	44450	+	436.5	236	https://v10-1.orthodb.org/?query=10410at7088	SAP30-binding protein
10414at7088	Complete	Hmel219001o	1447710	1448675	+	427.9	239	https://v10-1.orthodb.org/?query=10414at7088	Zinc finger C2H2-type
10415at7088	Complete	Hmel212001o	3957524	3968367	+	664.1	436	https://v10-1.orthodb.org/?query=10415at7088	DEK, C-terminal
10418at7088	Complete	Hmel221001o	3263550	3256328	-	539.9	365	https://v10-1.orthodb.org/?query=10418at7088	Pleckstrin homology domain
10423at7088	Complete	Hmel206001o	4730475	4744369	+	349.5	171	https://v10-1.orthodb.org/?query=10423at7088	uncharacterized protein LOC111004173
10424at7088	Complete	Hmel208001o	3894993	3893042	-	358.1	195	https://v10-1.orthodb.org/?query=10424at7088	Ribosomal protein L9, N-terminal
10425at7088	Complete	Hmel220003o	5379290	5383518	+	445.4	232	https://v10-1.orthodb.org/?query=10425at7088	JAB1/MPN/MOV34 metalloenzyme domain
10428at7088	Complete	Hmel213001o	4683889	4692023	+	461.5	249	https://v10-1.orthodb.org/?query=10428at7088	DM DNA-binding domain
10429at7088	Complete	Hmel221001o	3661257	3659131	-	469.4	236	https://v10-1.orthodb.org/?query=10429at7088	Surfeit locus 1/Shy1
10431at7088	Complete	Hmel201001o	15843673	15836710	-	315.9	229	https://v10-1.orthodb.org/?query=10431at7088	Transcription factor Iwr1 domain
10432at7088	Complete	Hmel207001o	3733284	3730794	-	428.0	215	https://v10-1.orthodb.org/?query=10432at7088	Zinc finger, C3HC4 RING-type
10437at7088	Complete	Hmel215003o	2342030	2312566	-	552.6	277	https://v10-1.orthodb.org/?query=10437at7088	Homeobox domain
10444at7088	Complete	Hmel210001o	708944	706595	-	199.2	134	https://v10-1.orthodb.org/?query=10444at7088	Ribosomal protein L24
10445at7088	Complete	Hmel201001o	13526170	13529856	+	357.0	204	https://v10-1.orthodb.org/?query=10445at7088	Tubulin polyglutamylase complex subunit
10447at7088	Complete	Hmel207001o	5665554	5663096	-	429.7	223	https://v10-1.orthodb.org/?query=10447at7088	Signal sequence receptor
10452at7088	Complete	Hmel219001o	12672736	12674192	+	299.8	186	https://v10-1.orthodb.org/?query=10452at7088	Eukaryotic translation initiation factor 3 subunit K
10456at7088	Complete	Hmel201001o	12489892	12496968	+	378.7	177	https://v10-1.orthodb.org/?query=10456at7088	C-type lectin-like
10457at7088	Complete	Hmel212001o	1297798	1290674	-	473.6	364	https://v10-1.orthodb.org/?query=10457at7088	Major facilitator,  sugar transporter-like
10459at7088	Complete	Hmel211001o	2887038	2895439	+	422.1	201	https://v10-1.orthodb.org/?query=10459at7088	Haemolymph juvenile hormone binding
10460at7088	Complete	Hmel220003o	2368766	2371289	+	419.0	225	https://v10-1.orthodb.org/?query=10460at7088	MORN motif
10462at7088	Complete	Hmel211001o	8997695	8963997	-	390.3	215	https://v10-1.orthodb.org/?query=10462at7088	Major intrinsic protein
10474at7088	Complete	Hmel216002o	5569114	5570957	+	458.5	263	https://v10-1.orthodb.org/?query=10474at7088	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
10476at7088	Complete	Hmel220003o	10393289	10401333	+	338.1	199	https://v10-1.orthodb.org/?query=10476at7088	uncharacterized protein LOC110999565
10479at7088	Complete	Hmel210001o	5205483	5210652	+	505.3	335	https://v10-1.orthodb.org/?query=10479at7088	uncharacterized protein LOC106118534
10480at7088	Complete	Hmel210001o	2094755	2100845	+	562.0	322	https://v10-1.orthodb.org/?query=10480at7088	UBX domain
10482at7088	Complete	Hmel205001o	1733420	1730802	-	550.4	365	https://v10-1.orthodb.org/?query=10482at7088	H/ACA ribonucleoprotein complex non-core subunit NAF1
10489at7088	Complete	Hmel208001o	3107681	3111202	+	849.2	686	https://v10-1.orthodb.org/?query=10489at7088	uncharacterized protein LOC101739942
10494at7088	Complete	Hmel216002o	5465706	5468802	+	459.8	219	https://v10-1.orthodb.org/?query=10494at7088	Transcription factor TFIID, subunit 8, C-terminal
10496at7088	Complete	Hmel217001o	7323295	7335921	+	477.3	260	https://v10-1.orthodb.org/?query=10496at7088	Cyclin, C-terminal domain
10502at7088	Complete	Hmel215003o	4204696	4214051	+	414.7	185	https://v10-1.orthodb.org/?query=10502at7088	SH3 domain
10506at7088	Fragmented	Hmel212001o	10285616	10279647	-	217.9	113	https://v10-1.orthodb.org/?query=10506at7088	Proteasome activator PA28, C-terminal domain
10508at7088	Complete	Hmel201001o	10072207	10073082	+	461.8	260	https://v10-1.orthodb.org/?query=10508at7088	Sas10/Utp3/C1D
10511at7088	Complete	Hmel208001o	5416860	5414753	-	538.9	260	https://v10-1.orthodb.org/?query=10511at7088	CDP-alcohol phosphatidyltransferase
10512at7088	Complete	Hmel203003o	10035053	10062899	+	393.9	220	https://v10-1.orthodb.org/?query=10512at7088	SMAD domain, Dwarfin-type
10513at7088	Complete	Hmel212001o	13941712	13937754	-	432.9	258	https://v10-1.orthodb.org/?query=10513at7088	RWD domain
10516at7088	Complete	Hmel219001o	12773674	12778512	+	495.4	278	https://v10-1.orthodb.org/?query=10516at7088	Acyl-CoA desaturase
10517at7088	Complete	Hmel206001o	10787962	10786886	-	480.8	322	https://v10-1.orthodb.org/?query=10517at7088	RNA polymerase I associated factor, A49-like
10521at7088	Complete	Hmel201001o	8566076	8568378	+	652.1	408	https://v10-1.orthodb.org/?query=10521at7088	SS18 family
10527at7088	Complete	Hmel205001o	5567641	5566231	-	464.4	239	https://v10-1.orthodb.org/?query=10527at7088	Enoyl-CoA hydratase/isomerase
10528at7088	Complete	Hmel212001o	15194379	15195086	+	419.6	216	https://v10-1.orthodb.org/?query=10528at7088	K Homology domain, type 1
10529at7088	Complete	Hmel209001o	6432336	6464096	+	525.1	258	https://v10-1.orthodb.org/?query=10529at7088	Immunoglobulin
10530at7088	Complete	Hmel219001o	3202723	3200762	-	531.8	318	https://v10-1.orthodb.org/?query=10530at7088	Zinc finger, C2H2, LYAR-type
10533at7088	Complete	Hmel219001o	5903464	5899558	-	510.7	457	https://v10-1.orthodb.org/?query=10533at7088	RNA recognition motif domain
10536at7088	Complete	Hmel211001o	7945711	7947497	+	430.6	198	https://v10-1.orthodb.org/?query=10536at7088	Mediator complex, subunit Med18
10538at7088	Complete	Hmel201001o	2226121	2228465	+	304.2	239	https://v10-1.orthodb.org/?query=10538at7088	Serine proteases, trypsin domain
10541at7088	Complete	Hmel217001o	3841921	3843459	+	503.7	243	https://v10-1.orthodb.org/?query=10541at7088	SNARE associated Golgi protein
10542at7088	Complete	Hmel201001o	9739917	9736075	-	412.3	220	https://v10-1.orthodb.org/?query=10542at7088	Phox homologous domain
10543at7088	Complete	Hmel203003o	8894330	8897651	+	354.3	167	https://v10-1.orthodb.org/?query=10543at7088	Leucine-rich repeat
10546at7088	Missing
10547at7088	Complete	Hmel218003o	1306396	1307298	+	348.6	227	https://v10-1.orthodb.org/?query=10547at7088	SRR1-like domain
10549at7088	Complete	Hmel207001o	1543764	1545662	+	473.8	262	https://v10-1.orthodb.org/?query=10549at7088	Protein KTI12/L-seryl-tRNA(Sec) kinase
10550at7088	Complete	Hmel213001o	5860953	5863094	+	449.0	242	https://v10-1.orthodb.org/?query=10550at7088	DeoC/FbaB/ lacD aldolase
10553at7088	Complete	Hmel219001o	7870714	7866155	-	470.8	264	https://v10-1.orthodb.org/?query=10553at7088	Tetraspanin/Peripherin
10556at7088	Complete	Hmel216002o	8020819	8023530	+	473.0	281	https://v10-1.orthodb.org/?query=10556at7088	Lipase/vitellogenin
10558at7088	Complete	Hmel219001o	3513582	3514816	+	338.5	251	https://v10-1.orthodb.org/?query=10558at7088	Homeobox domain
10559at7088	Complete	Hmel206001o	12268636	12276770	+	466.7	282	https://v10-1.orthodb.org/?query=10559at7088	Cyclin, N-terminal
10562at7088	Complete	Hmel213001o	12897276	12894974	-	369.0	207	https://v10-1.orthodb.org/?query=10562at7088	MIT
10565at7088	Complete	Hmel212001o	10291735	10293432	+	402.8	214	https://v10-1.orthodb.org/?query=10565at7088	Signal recognition particle receptor, beta subunit
10568at7088	Complete	Hmel214004o	4666058	4669019	+	531.2	460	https://v10-1.orthodb.org/?query=10568at7088	uncharacterized protein LOC105387616
10570at7088	Missing
10571at7088	Complete	Hmel205001o	424600	426500	+	330.3	230	https://v10-1.orthodb.org/?query=10571at7088	Enkurin domain
10573at7088	Complete	Hmel207001o	10900088	10855358	-	244.6	142	https://v10-1.orthodb.org/?query=10573at7088	Methyltransferase type 11
10580at7088	Complete	Hmel205001o	4804784	4806270	+	417.9	199	https://v10-1.orthodb.org/?query=10580at7088	Ankyrin repeat
10581at7088	Complete	Hmel219001o	12621139	12619113	-	418.2	218	https://v10-1.orthodb.org/?query=10581at7088	Mediator complex, subunit Med8, fungi/metazoa
10582at7088	Complete	Hmel219001o	3947678	3948741	+	462.4	217	https://v10-1.orthodb.org/?query=10582at7088	Protein of unknown function DUF1676
10583at7088	Complete	Hmel217001o	7567943	7576194	+	277.1	191	https://v10-1.orthodb.org/?query=10583at7088	uncharacterized protein LOC106103411
10586at7088	Complete	Hmel210001o	11580676	11579615	-	501.2	311	https://v10-1.orthodb.org/?query=10586at7088	cartilage-associated protein-like
10588at7088	Complete	Hmel202001o	7721053	7740112	+	607.0	557	https://v10-1.orthodb.org/?query=10588at7088	Ataxin-2, C-terminal
10593at7088	Complete	Hmel206001o	6628835	6626827	-	395.6	184	https://v10-1.orthodb.org/?query=10593at7088	Small GTPase
